idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,35,0.37270482976698394,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,36,0.38778758648830447,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,37,0.400452307525071,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,38,0.3938328190993475,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,39,0.3860978061743665,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,40,0.39026663523952554,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,41,0.3722737750035408,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,42,0.37517374762161493,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,43,0.3720754756927492,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,44,0.37828777898525,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,45,0.38508842563861995,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,46,0.37714353621847907,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,47,0.39632824013125967,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,48,0.371732508594779,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,49,0.3774622246201619,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,50,0.37842914654211374,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,51,0.3738400255183605,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,52,0.3885926591242823,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,53,0.3743148587252967,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,54,0.38178229688989845,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,55,0.37960514180758836,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,56,0.38297020545911414,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,57,0.3768744552839658,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,58,0.3802743870022601,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,59,0.37507395901289875,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,60,0.39107580900322153,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,61,0.37379448597581577,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,62,0.4098452840393387,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,63,0.3935129320553994,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,64,0.3795490807034401,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,65,0.381449298736253,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,66,0.39786086692452954,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,67,0.3987608795642328,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,68,0.38124213545578817,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,69,0.41100914818270573,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,70,0.3869482206361634,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,71,0.4038675619116381,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,72,0.40642864888996244,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,73,0.42344850962171576,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,74,0.4136175101692168,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,75,0.3913933422950274,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,76,0.40290396212462093,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,77,0.38213237640401154,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,78,0.4218381959018936,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,79,0.42986227953085365,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,80,0.3988083022959723,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,81,0.39458572318201396,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,82,0.40533176476875343,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,83,0.4165797303519666,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,84,0.4077524366882308,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Long,Hardwood,MRI_rcp26,85,0.4041300796795218,continue_Half of depop_Solar 100%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,2,0.5659467666354935,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,3,0.5218197278049649,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,4,0.47715041101929945,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,5,0.4205195244500124,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,6,0.4000992000350948,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,7,0.4314978643871644,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,8,0.3995867119099285,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,9,0.42455904942930306,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,10,0.40585087683986665,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,11,0.40666961335204116,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,12,0.4094126479143286,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,13,0.43541957072893545,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,14,0.4296333023595553,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,15,0.41095736181123665,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,16,0.4307119045257412,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,17,0.40811713639343766,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,18,0.39828144542083277,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,19,0.3810665911567672,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,20,0.37417536174172555,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,21,0.3728625689576116,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,22,0.3747461847322099,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,23,0.35705743014430275,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,24,0.3676328443132275,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,25,0.38247157981851765,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,26,0.3631434583428896,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,27,0.3429328533662142,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,28,0.33247135096172115,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,29,0.34641450399121143,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,30,0.36124336480558805,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,31,0.3286120837998632,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,32,0.3381188396300029,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,33,0.3262579498834808,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,34,0.33492334829301545,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,35,0.31192120466302287,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,36,0.3218855392502516,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,37,0.3291416776611657,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,38,0.318881015371768,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,39,0.30422891475732927,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,40,0.3050460888927691,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,41,0.2846917190641409,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,42,0.27828058741776274,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,43,0.2709622377785575,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,44,0.2725826588535225,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,45,0.27524876768835843,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,46,0.26034478672430333,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,47,0.27408902407478025,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,48,0.24411961226680745,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,49,0.24940273510064404,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,50,0.24925831769954554,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,51,0.24102455428393268,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,52,0.2568593362308648,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,53,0.23977984288702908,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,54,0.24804613197461076,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,55,0.24797008251430233,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,56,0.25280574120736116,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,57,0.2451519917958252,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,58,0.25175341681416014,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,59,0.24655727955327256,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,60,0.26619924682781015,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,61,0.24844072013380003,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,62,0.28370760264940076,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,63,0.26923580121635904,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,64,0.25770963520226553,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,65,0.2619368687630367,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,66,0.28754430952090265,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,67,0.28698627952600747,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,68,0.2731691753523147,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,69,0.30582465612508625,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,70,0.28294536930972186,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,71,0.30368877040529496,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,72,0.30439713277921404,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,73,0.3234450553221318,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,74,0.31160551400687136,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,75,0.29773033127495285,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,76,0.3046385327266639,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,77,0.2922346256975853,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,78,0.32706337415633957,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,79,0.33543238093962774,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,80,0.30490832711206595,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,81,0.30374791166919163,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,82,0.3179440873755925,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,83,0.3258875713973416,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Half of depop,Solar 100%,Natural,Clear,Normal,Conifer,MRI_rcp26,84,0.31969439560348406,continue_Half of depop_Solar 100%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
