idxtype,isBaU,Land,p_a,p_s,p_plant,f_cut,f_rotation,f_plant,climate,Time,val.integ,scenario,nplabel,np
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,30,0.44315964606259,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,31,0.47359629304789524,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,32,0.4485601251145431,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,33,0.4612348822962914,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,34,0.4301741257719297,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,35,0.43901172367095237,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,36,0.4093357717193466,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,37,0.41664469265889964,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,38,0.4464225082487588,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,39,0.4457026334425189,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,40,0.44356883735596914,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,41,0.4505466801439274,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,42,0.4413481456690551,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,43,0.4151748640674169,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,44,0.4464185092081897,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,45,0.44504551350092536,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,46,0.4158445567649905,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,47,0.4635115530391574,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,48,0.4480663529844204,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,49,0.4238572617627113,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,50,0.45004937643341547,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,51,0.42216679864583595,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,52,0.4494574751675207,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,53,0.41208430374423793,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,54,0.4463752898106397,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,55,0.42725147560453575,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,56,0.45910134167263883,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,57,0.4299112178246321,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,58,0.4394168939482868,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,59,0.46875630685715397,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,60,0.46683836127229206,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,61,0.47770892129044973,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,62,0.451457178854221,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,63,0.45652280285553204,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,64,0.45463654149856825,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,65,0.4535729345810641,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,66,0.45970039002152185,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,67,0.48089224803592623,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,68,0.479285849412875,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,69,0.46165341054568054,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,70,0.46562064120508284,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,71,0.4755435772118396,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,72,0.47848173081973794,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,73,0.4790749909677739,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,74,0.5022241488585221,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,75,0.4837751608876518,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,76,0.4742764610879869,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,77,0.4085019163225516,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,78,0.4634221225006816,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,79,0.49708632291638977,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,80,0.45149509115265957,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,81,0.49610999598686284,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,82,0.49051454901513947,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,83,0.46027365661217845,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,84,0.4275872468613939,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Long,Hardwood,MRI_rcp85,85,0.4440002256996293,continue_Same as depop_Solar 50%_Natural_Clear_Long_Hardwood,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,2,0.5451839053779931,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,3,0.5740676252231324,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,4,0.46481721100068407,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,5,0.43241420952941995,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,6,0.4387687610793089,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,7,0.4449497403503126,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,8,0.46474885082711115,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,9,0.4473353903785784,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,10,0.468236634585369,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,11,0.46155906336252034,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,12,0.4674949255846311,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,13,0.42203351828103075,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,14,0.4648417207801784,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,15,0.44567833651340155,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,16,0.4575136521335859,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,17,0.4398699233300141,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,18,0.43626989678439854,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,19,0.44246459982574415,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,20,0.4276960477309265,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,21,0.4465509277868611,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,22,0.4448269108793622,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,23,0.4227672518449481,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,24,0.4268078633218639,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,25,0.4135576127738366,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,26,0.4307789466489951,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,27,0.40662689505877997,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,28,0.4329496562623535,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,29,0.4165422522353055,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,30,0.3967635245754558,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,31,0.4232182899104372,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,32,0.3981236070135352,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,33,0.40782876380505495,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,34,0.3786139263127127,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,35,0.37944352967726414,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,36,0.34983582272547536,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,37,0.3536160474012055,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,38,0.3778550278681229,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,39,0.37566316597040755,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,40,0.3686570528504585,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,41,0.3736719830043444,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,42,0.3601523555285163,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,43,0.33282072311652905,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,44,0.3586022398066474,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,45,0.3550460212701705,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,46,0.32262605169077585,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,47,0.3654732135773632,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,48,0.3445483541056435,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,49,0.3179817672033939,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,50,0.3436216733031063,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,51,0.31924646202890866,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,52,0.3445519578352695,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,53,0.30950024144939886,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,54,0.33599377194026,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,55,0.3221199687981377,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,56,0.35371954444849946,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,57,0.3257533686548716,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,58,0.33579274836061734,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,59,0.3670477495936785,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,60,0.3602938189743203,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,61,0.3739734202701869,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,62,0.35043765419323175,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,63,0.35072404618911956,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,64,0.3584792963601624,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,65,0.35987538306572087,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,66,0.3652680146062419,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,67,0.3908061124752593,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,68,0.3882676021054256,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,69,0.37734912316924224,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,70,0.3817736148040533,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,71,0.3942967975398466,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,72,0.3932482295927268,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,73,0.4016681984898503,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,74,0.42208741057998145,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,75,0.4063156306817055,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,76,0.40154783337725175,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,77,0.3480933725193272,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,78,0.39542269574262306,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
common,FALSE,continue,Same as depop,Solar 50%,Natural,Clear,Normal,Conifer,MRI_rcp85,79,0.43385963195297295,continue_Same as depop_Solar 50%_Natural_Clear_Normal_Conifer,nnn,Always < BaU
